uniq_id,product_name,manufacturer,amazon_category_and_sub_category,price,number_available_in_stock,type_available_in_stock,number_of_reviews,number_of_answered_questions,average_review_rating
99df8cec3877eec760dae0c96d040516,Commuter Train Series 103 (Blue) (3-Car Set) (Model Train),Kato,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,78.49,12.0,new,1.0,6.0,5.0
1550633aff26ec6111b7d0363acbbb69,Hornby 00 Gauge 270mm BR Mk1 Corridor Second BR Coach Model (Maroon),Hornby,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,19.95,3.0,new,1.0,6.0,4.0
095c5e1c864779b974f6cb6041a024f6,Bigjigs Rail Rail Name Engine,Bigjigs Rail,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,2.49,3.0,new,81.0,6.0,4.5
3d6c7462ce4369a888159efabc4b71ff,Hornby - Straight Track,Hornby,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,3.03,19.0,new,10.0,6.0,4.8
ea733ea0101190b55e5b7be149ec79e9,Mehano - Coffret TGV duplex 3.5 m,Trains,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,79.95,4.0,new,1.0,1.0,4.0
7e3d3e5507001ae8bab11bb270bed56b,Commuter Train Series 103 (Orange) (3-Car Set) (Model Train),Kato,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,21.66,30.0,new,1.0,1.0,5.0
e7996d12c2cb0d01e341bc1e54c88c7d,Marvel Super Hero Mashers Hulk vs. Loki Mash Pack,Marvel,Characters & Brands > Hasbro,29.99,10.0,new,6.0,1.0,4.8
5f2a2131a6ed73019ebe9a94fb98cacc,Star Wars 15 inch Talking Darth Vader Plush,Star Wars,Characters & Brands > Star Wars > Toys,22.99,9.0,new,3.0,1.0,5.0
3394a49a164c4644ee6b551526080d7f,Despicable Me Minions Biscuit Tin Barrell,ukgiftstoreonline,Characters & Brands > Disney > Toys,9.99,2.0,new,1.0,2.0,5.0
3c0977ee85bc7f67d0d285a4005e5080,Yoohoo 5-inch Balloon Plush (Pink),Yoo Hoo,Fancy Dress > Costumes,6.99,4.0,new,1.0,1.0,5.0
ffc7c55ad86cd78fdc81c0b4d747da95,Minnie Mouse Mad About Minnie Despatch Bag,"Minnie Mouse, Mad about Minnie",Bags > Schoolbags & Backpacks > Bags,7.9,4.0,new,8.0,1.0,4.8
c375310e315e2763112e32d6b4a6f244,"DESPICABLE ME 2 - Minion cuddly Soft Toy - Plush Figures Banana 28-33 cm, Minion Typ:Bob",Disney,Characters & Brands > Disney > Toys,19.99,2.0,new,1.0,1.0,5.0
